user,event,outcome,dist
2056169186,2418142030,0.0,-3.037038794056596
2056169186,1203717384,0.0,-3.8877638314379004
2056169186,2442660214,0.0,-2.6654220715404673
2056616898,3769851269,0.0,-2.142702845343707
2056616898,3247053834,0.0,-2.3036451117119396
2056616898,1287884858,0.0,-2.258983142097407
2056616898,3289683998,0.0,-2.142707094261094
2056616898,834360181,0.0,-3.2064551644235237
2056616898,731731924,0.0,-2.142709088650888
2057654985,3509100603,0.0,-3.2811516896290414
2057654985,823015621,0.0,-2.142706609472045
2057654985,1597380017,0.0,-2.1467827584108967
2057654985,3984042837,0.0,-2.1426242325022926
2057654985,2668074570,0.0,-2.142704181519252
2057654985,799782433,0.0,-2.1866861078384034
2065629938,2839246665,0.0,-2.1426804493928784
2065629938,3311382169,0.0,-2.1426996995900205
2065629938,1263593993,0.0,-2.142711232365786
2065629938,1296139548,0.0,-2.1427036016570087
2069616722,2824024899,0.0,-2.1954853295604004
2069616722,2153037761,0.0,-6.657654580165195
2069616722,4056408412,0.0,-2.1427010111221576
2069616722,13620896,0.0,-2.142707081004139
2070073073,2092805628,0.0,-3.1651916662115305
2070073073,3712322311,0.0,-2.142698274576901
2070073073,2126954914,0.0,-2.1427063388486767
2070073073,2460426930,0.0,-2.1426981011517015
2070073073,1117109340,0.0,-2.1426993151280977
2070073073,753115138,0.0,-2.4264428510285496
2083900381,832111597,0.0,-2.142684069738885
2083900381,2529072432,0.0,-14.34008745897016
2083900381,2090707728,0.0,-2.1426945619634536
2083900381,955398943,0.0,-19.027817392019017
2083900381,2860418664,0.0,-2.0943021287223393
2083900381,861118590,0.0,-4.395527218913886
2086141202,4259189014,0.0,-4.218041280388956
2086141202,2237079226,0.0,-4.2181171420789525
2086141202,3276213471,0.0,-11.500843365358271
2086141202,1241270051,0.0,-6.078209471374643
2086141202,304561561,0.0,-2.14267297777779
2086141202,486845209,0.0,-2.142676879844778
2086141202,2145977549,0.0,-5.255368263296127
2086141202,955398943,0.0,-105.25397950565406
2086141202,1926323783,0.0,-4.146639606485326
2086141202,840272042,0.0,-2.142682256025962
2087739026,1641491432,0.0,-2.142688679698877
2087739026,2529072432,0.0,-24.79131636888883
2087739026,2475079669,0.0,-2.142691714639868
2087739026,2157401626,0.0,-2.1426941425926604
2087739026,844299203,0.0,-2.528088909353082
2087739026,1390707377,0.0,-6.793501815151649
2087739026,797638314,0.0,-3.997731871723218
2095393247,537334854,0.0,-2.1427176549297786
2095393247,3217162477,0.0,-2.1427076829808085
2095393247,3075503747,0.0,-2.142713232587192
2095393247,412637465,0.0,-2.1427128857367927
2095393247,970700766,0.0,-2.142708203256407
2097638279,2529072432,0.0,-14.344616789326576
2097638279,1532377761,0.0,-5.629050600331725
2097638279,719337372,0.0,-7.810733455365279
2097638279,1390707377,0.0,-3.9472281264286195
2097638279,955398943,0.0,-19.031909232811852
2097638279,4255597412,0.0,-2.1427030250509604
2097638279,1600413013,0.0,-12.91144165749867
2098666939,494342684,0.0,-2.14268680224223
2098666939,1447532589,0.0,-2.1426872358052287
2098666939,1901024297,0.0,-2.1426915714352157
2098666939,2575352938,0.0,-2.142691744860415
2098666939,3949652638,0.0,-2.142687756080827
2098666939,2583376810,0.0,-2.1426908777344176
2098666939,2305935776,0.0,-3.6649854134950592
2098666939,153997026,0.0,-2.142690704309218
2101691514,1390707377,0.0,-19.61340960634652
2101691514,1532377761,0.0,-24.656372069107526
2101691514,719337372,0.0,-25.086183991442304
2101691514,955398943,0.0,-97.04068854147542
2101691514,1936167908,0.0,-2.1427077884123342
2101691514,3632072502,0.0,-5.786494509381662
2101691514,1044854627,0.0,-5.899491593919681
2101691514,1600413013,0.0,-46.03060311350315
2101691514,2529072432,0.0,-79.88295624012314
2101691514,4106186736,0.0,-2.142685329849002
2106243741,756383313,0.0,-2.1426920036933224
2106243741,1966347593,0.0,-2.142609282345757
2106243741,2100931328,0.0,-2.142684633122345
2106243741,1549996522,0.0,-2.142683592571148
2106243741,3961006272,0.0,-2.142688968752332
2106243741,1463028485,0.0,-2.142687581350736
2106243741,450130761,0.0,-2.1426900960161284
2106955961,3632072502,0.0,-2.5724997971997086
2106955961,1699663431,0.0,-3.359384539169743
2106955961,445373500,0.0,-2.3360163167011425
2106955961,1390707377,0.0,-4.910158069550531
2106955961,719337372,0.0,-8.111231667019844
2106955961,2529072432,0.0,-18.013054632523126
2123040565,1595835882,0.0,-2.1427153396258167
2123040565,3161340282,0.0,-3.6649986894610924
2123040565,517566898,0.0,-3.665000337000487
2123040565,2689644306,0.0,-2.14271091728323
2123040565,2608446333,0.0,-2.1427100501572327
2123040565,2114493120,0.0,-2.1427011187594593
2124468398,861118590,0.0,-5.743319379716778
2124468398,955398943,0.0,-32.832773203429916
2124468398,3735036412,0.0,-4.362814279321395
2124468398,1281108322,0.0,-2.1427090999101046
2124468398,3805108320,0.0,-2.142708059358908
2124468398,2529072432,0.0,-26.720953401202685
2128672319,3364203102,0.0,-2.142713753394034
2128672319,2462397213,0.0,-2.142709677901846
2128672319,3235943764,0.0,-2.1427117590042397
2128672319,2330162268,0.0,-2.1427112387286416
2128672319,3696860159,0.0,-2.142709331051447
2128672319,151423868,0.0,-3.6650080290168763
2141063849,3400311907,0.0,-2.1755800626067425
2141063849,2153037761,0.0,-6.678631064133246
2141063849,3790866767,0.0,-2.1427128470284154
2141063849,2798291665,0.0,-2.1427047482748693
2141063849,179400585,0.0,-2.142708684823628
2141063849,1287884858,0.0,-2.1975208421949732
2143805175,899419077,0.0,-2.142678913070186
2143805175,994339684,0.0,-2.1426924402357455
2143805175,3926022702,0.0,-2.334726068540416
2143805175,4211366080,0.0,-4.107288788177602
2143805175,2611542551,0.0,-2.1426938276373413
2143805175,1332759137,0.0,-8.542924877245282
2143805175,1549252317,0.0,-2.142683508837972
2143805175,813808366,0.0,-3.05235417150592
2143805175,2782403445,0.0,-2.142663353669386
2143805175,915339846,0.0,-2.14266443206603
2143805175,1345755464,0.0,-2.142689145156955
2143805175,221202458,0.0,-4.935749211431831
2143805175,73460149,0.0,-3.052323333059281
2143805175,2505683685,0.0,-2.142694521338139
2143805175,1697930615,0.0,-3.0845480879408065
2149535146,2238892602,0.0,-2.142705780684784
2149535146,2792744907,0.0,-2.142674130585879
2149535146,3858844131,0.0,-2.1426966758618113
2149535146,4290944875,0.0,-2.1427004045036
2149535146,1578063348,0.0,-2.855462733731337
2149535146,3989409642,0.0,-2.142707341511579
2149535146,313748507,0.0,-2.142707428224179
2151293979,3022701193,0.0,-2.1427047340595706
2151293979,1285129707,0.0,-2.142710196953354
2151293979,1794028018,0.0,-2.142708549413959
2151293979,2176572701,0.0,-2.1427121046305486
2151293979,716205857,0.0,-2.14270490748477
2151293979,584478589,0.0,-2.14271496614634
2151293979,1120182267,0.0,-2.142710630516353
2151293979,1804108516,0.0,-2.142708029138361
2151293979,787104682,0.0,-2.1427111507919516
2151293979,2401798322,0.0,-2.1427095899651563
2151293979,3048052163,0.0,-2.142710283665954
2151293979,1579557996,0.0,-2.142704387209172
2156920475,3037314453,0.0,-2.142704691147679
2156920475,645163767,0.0,-3.5008748892641837
2156920475,3300948291,0.0,-2.4633229879289407
2156920475,2798862419,0.0,-2.1427052114232774
2156920475,2264041858,0.0,-2.24022620753749
2156920475,2823119321,0.0,-2.1427052114232774
2157112080,82114475,0.0,-2.142708141625589
2157112080,3037032940,0.0,-2.1426712020581
2157112080,2444401672,0.0,-2.1426577616051405
2157112080,4038462730,0.0,-2.2211379723059417
2157112080,3066321838,0.0,-2.324769382811067
2157112080,2562415220,0.0,-2.142697562688421
2157224192,2548272502,0.0,-2.247268014977245
2157224192,1716470668,0.0,-2.35180979341782
2157224192,1902753965,0.0,-3.357377779844815
2157224192,1262111436,0.0,-2.1427072101781888
2157224192,2587616435,0.0,-2.24739881667252
2157224192,1542381330,0.0,-2.1427043486623973
2160680517,2418142030,0.0,-2.2476159671253377
2160680517,1816813281,0.0,-8.929698477130142
2160680517,1076364848,0.0,-13.01399801213297
2160680517,3309338938,0.0,-2.1427012230941314
2160680517,1407801833,0.0,-2.142711492632994
2160680517,2498491194,0.0,-5.585761032334636
2160680517,2007279414,0.0,-2.1425815633733394
2160680517,1203717384,0.0,-2.885117703597147
2160680517,952519340,0.0,-13.311937275368866
2160680517,268233790,0.0,-3.3122283256701537
2160680517,1071582440,0.0,-2.1427107130737615
2162037984,258423677,0.0,-2.1426948838936735
2162037984,3395117104,0.0,-3.1001947858744554
2162037984,2942609119,0.0,-2.2371635810281028
2162037984,2168184460,0.0,-2.1426983523976633
2162037984,1799373189,0.0,-2.1426981789724637
2162037984,1255629030,0.0,-3.3116013899910373
2170573833,662862265,0.0,-2.1426962912039196
2170573833,3856270842,0.0,-2.1427112924836744
2170573833,4247314940,0.0,-2.1427112924836744
2170573833,878853963,0.0,-2.142709037956081
2170573833,3867931782,0.0,-2.14270929809388
2170573833,2331757833,0.0,-2.1427099050820786
2171200902,3849306291,0.0,-5.109125780888905
2171200902,268233790,0.0,-3.148668631246836
2171200902,952519340,0.0,-15.885638341120963
2171200902,3048578499,0.0,-2.14270280908351
2171200902,2007279414,0.0,-2.246880437185883
2171200902,2073609284,0.0,-8.908743974899942
2177461994,2007279414,0.0,-2.2490040291136926
2177461994,1844176380,0.0,-3.0826354302824703
2177461994,2149464820,0.0,-3.5652846761258408
2177461994,1203717384,0.0,-3.022289789754195
2177461994,2073609284,0.0,-7.345947907154016
2177461994,952519340,0.0,-15.88073374263345
2178256738,3680209340,0.0,-2.1427292233536956
2178256738,3819567837,0.0,-2.142715782900736
2178256738,3789029184,0.0,-2.8217816889479845
2178256738,1271330281,0.0,-2.142713354947943
2178256738,2205661933,0.0,-2.201863586609933
2178256738,4002798045,0.0,-2.2017479987144815
2178409601,1488068589,0.0,-11.929987037888417
2178409601,3050792814,0.0,-2.14268899640953
2178409601,4246197109,0.0,-2.1426995753466986
2178409601,2803195749,0.0,-3.128485027512171
2178409601,3395117104,0.0,-3.3354851850057177
2178409601,3302719635,0.0,-3.1964549408088025
2179358539,3256763267,0.0,-2.142711183460679
2179358539,3216974136,0.0,-2.2513807049084957
2179358539,2529350528,0.0,-2.142708842220486
2179358539,590379964,0.0,-2.142710489759881
2179358539,2690622298,0.0,-2.1427095359212838
2179358539,404979471,0.0,-2.142710576472481
2179358539,3728742842,0.0,-2.1427100561968824
2185852179,3374363087,0.0,-2.1426170199745846
2185852179,2719491342,0.0,-2.142648718940642
2185852179,3327257991,0.0,-2.14266835383363
2185852179,2806565970,0.0,-3.2594278294903622
2185852179,3863879024,0.0,-2.1426407035360193
2185852179,1488068589,0.0,-11.61189929611967
2187183134,1187086028,0.0,-2.142707932471436
2187183134,693050209,0.0,-2.1427104471368286
2187183134,440970262,0.0,-2.1427007353256577
2187183134,1709594652,0.0,-2.14270333670365
2187183134,3137171860,0.0,-2.142701515739055
2187183134,4089204268,0.0,-2.142705417806044
2194944131,952519340,0.0,-45.94800469275374
2194944131,3849306291,0.0,-11.731075420849823
2194944131,2073609284,0.0,-7.172659646098192
2194944131,3048578499,0.0,-2.1427040931321195
2194944131,2007279414,0.0,-3.1013135494789275
2194944131,268233790,0.0,-4.143158838266897
2195586830,4038388081,0.0,-2.14269897770078
2195586830,2529072432,0.0,-27.459421933228537
2195586830,1471140446,0.0,-3.366374619281769
2195586830,955398943,0.0,-33.70156687391796
2195608251,3466131259,0.0,-2.1426948571373594
2195608251,1550833837,0.0,-2.142700233318543
2195608251,1448086840,0.0,-4.814882440737396
2195608251,4251372836,0.0,-2.1426887005427777
2195608251,3841242017,0.0,-3.0524906715721936
2195608251,3564807851,0.0,-2.1426939032987624
2195608251,3462111166,0.0,-2.3605427001193995
2204029945,2630505719,0.0,-2.142716850820292
2204029945,3274802131,0.0,-2.142712948753304
2204029945,1409053740,0.0,-2.142713902591901
2204029945,3594583336,0.0,-2.1427156368438958
2204029945,2979995541,0.0,-2.1427138158793015
2204029945,1739388067,0.0,-2.1427142494423
2206472604,2770466219,0.0,-2.142699527504079
2206472604,2761317427,0.0,-2.1426986603780818
2206472604,1781009055,0.0,-2.1426997009292785
2206472604,754494201,0.0,-2.142698920515881
2206472604,1674888438,0.0,-2.3414033375201755
2206472604,4146552769,0.0,-2.1426625012239904
2215389832,823015621,0.0,-2.1427082084759737
2215389832,1323913377,0.0,-2.142707514775176
2215389832,799782433,0.0,-2.2745542212287377
2215389832,4232519602,0.0,-2.5176266132195138
2215389832,1597380017,0.0,-2.1362443993328455
2215389832,3645508095,0.0,-2.1427085553263727
2222375586,73087107,0.0,-2.1426993913207624
2222375586,1698013825,0.0,-2.1427041605137482
2222375586,126225732,0.0,-4.135276654908809
2222375586,364572656,0.0,-3.210898653149969
2222375586,2413506174,0.0,-5.169942177834416
2222375586,1115164873,0.0,-2.1427031199625515
2223139042,274828992,0.0,-2.1426837460068957
2223139042,2322876084,0.0,-2.142682705455699
2223139042,1889248965,0.0,-2.1426675307507446
2223139042,3031347403,0.0,-2.1426806243533054
2223139042,1454534917,0.0,-2.1426825320304994
2223139042,1569186701,0.0,-2.1426828788808985
2223139042,2723679200,0.0,-2.142682618743099
2223139042,3050858997,0.0,-2.1426805376407057
2223139042,2995369168,0.0,-2.1426837460068957
2223139042,2391815688,0.0,-2.1426822718927
2223139042,3050858997,0.0,-2.1426805376407057
2223139042,2723679200,0.0,-2.142682618743099
2223139042,2391815688,0.0,-2.1426822718927
2223139042,1454534917,0.0,-2.1426825320304994
2223139042,1569186701,0.0,-2.1426828788808985
2223139042,888450135,0.0,-2.1426812313415033
2225154987,1532377761,0.0,-6.619514539471927
2225154987,1390707377,0.0,-4.99556443771675
2225154987,1600413013,0.0,-15.124392908317919
2225154987,955398943,0.0,-23.852588927305803
2225154987,3802870894,0.0,-2.4579745461863554
2225154987,2514970495,0.0,-2.142703871702698
2225154987,3855266116,0.0,-2.1427069066436886
2225154987,3565166403,0.0,-3.2462203413438706
2225154987,2529072432,0.0,-17.917793926597497
2225154987,3632072502,0.0,-2.367000072259907
2225154987,1044854627,0.0,-2.4944992975712603
2225154987,1242636641,0.0,-2.142696154281321
2229418801,2133183406,0.0,-4.691159078592004
2229418801,3567369930,0.0,-2.142705086452742
2229418801,276320151,0.0,-2.1427017913739523
2229418801,1600413013,0.0,-15.151980157311844
2229418801,955398943,0.0,-24.06211997418032
2229418801,771676713,0.0,-9.230740547261945
2229418801,4064061859,0.0,-2.142696241767569
2231456394,10609218,0.0,-2.1427098804043037
2231456394,12957499,0.0,-2.142706845463313
2231456394,472699259,0.0,-2.142706845463313
2231456394,2548272502,0.0,-2.1427056308730177
2231456394,1002836222,0.0,-2.1427053713491175
2231456394,1716470668,0.0,-2.2471000944060666
2231456394,1578537301,0.0,-2.1427062384751148
2231456394,1902753965,0.0,-3.1013510378296183
2233024749,738950797,0.0,-2.142703033861997
2233024749,3530657203,0.0,-2.1427045079761924
2233024749,2171146582,0.0,-2.142703900987994
2233024749,2978499685,0.0,-2.1427013863226017
2236546150,3357710960,0.0,-2.142670404703408
2236546150,675426904,0.0,-3.119082653204774
2236546150,883248833,0.0,-2.1426696242900105
2236546150,3668324750,0.0,-2.1426546230102557
2236546150,1060108037,0.0,-2.142666069073421
2236546150,3331390995,0.0,-3.102235966410177
2238882361,1600413013,0.0,-16.71160865427599
2238882361,2529072432,0.0,-21.0143629337436
2238882361,2717718620,0.0,-2.1426951537777597
2238882361,3632072502,0.0,-2.486763174405861
2238882361,1390707377,0.0,-5.701161429085327
2238882361,1044854627,0.0,-2.51063683896027
2238882361,1532377761,0.0,-7.636528255996235
2238882361,955398943,0.0,-27.90859766459465
2238882361,3539781329,0.0,-2.142694373364362
2238882361,1282404404,0.0,-2.1426956740533583
2238882361,3254991059,0.0,-2.2624003046912864
2238882361,230117918,0.0,-2.142691187952627
2238882361,813808366,0.0,-2.257430773790897
2238882361,1205670273,0.0,-3.977685985539954
2238882361,2747019143,0.0,-2.1426965411793555
2238882361,2131379889,0.0,-2.1426972348801536
2238882361,369979069,0.0,-2.142696714604555
2238882361,1726517107,0.0,-2.142695760765958
2238882361,4204629344,0.0,-2.1426947202147613
2238882361,935113119,0.0,-2.1426965411793555
2238882361,252200822,0.0,-2.1426932461005657
2238882361,2717718620,0.0,-2.1426951537777597
2242443745,3007788384,0.0,-2.1426955509189587
2242443745,2628188449,0.0,-2.1426893943243774
2242443745,1587680670,0.0,-2.1426982390095506
2242443745,1914791953,0.0,-3.213614293971787
2242443745,2803195749,0.0,-3.2755303810638017
2242443745,2610561518,0.0,-2.1426218452091805
2242443745,2428305873,0.0,-3.052305078506613
2242768450,1549996522,0.0,-2.142681569588904
2242768450,2855600678,0.0,-2.142683650691298
2242768450,3893357703,0.0,-2.142683650691298
2242768450,3222871469,0.0,-2.1426811360259057
2242768450,2257756009,0.0,-2.1426926688016708
2242768450,366046929,0.0,-2.1426852115180934
2242768450,4233478689,0.0,-2.1426887667346826
2243518535,2290162475,0.0,-3.6650052803115187
2243518535,3955527462,0.0,-3.664997562890142
2243518535,510692114,0.0,-3.665005715792053
2243518535,2526925550,0.0,-3.6650027656461264
2243518535,3825878532,0.0,-2.142688027767281
2243518535,116335087,0.0,-2.1427078830350856
2247085544,2007279414,0.0,-3.1426602899650073
2247085544,1816813281,0.0,-28.880842546437194
2247085544,3849306291,0.0,-11.907195776334763
2247085544,268233790,0.0,-3.9877865226830655
2247085544,1076364848,0.0,-60.817870736120966
2247085544,1269035551,0.0,-8.988017210867117
2247085544,2149464820,0.0,-9.794503530233662
2251278782,1856036186,0.0,-3.9616342330958987
2251278782,3234338166,0.0,-2.142704738990298
2251278782,1185826498,0.0,-2.142702831313104
2251278782,2175450462,0.0,-2.142704738990298
2251278782,1196882187,0.0,-2.1427032648761024
2251278782,2599698872,0.0,-2.14270216342578
2258212445,4125420656,0.0,-3.502720667139865
2258212445,899234866,0.0,-5.591805951491926
2258212445,675888033,0.0,-2.1776411729818825
2258212445,152418051,0.0,-4.69249434531018
2258212445,740269154,0.0,-2.352551025054708
2258212445,4203627753,0.0,-3.351476826553539
2258212445,2514842060,0.0,-2.771281167027928
2258212445,2428145712,0.0,-1.2731359347706492
2261895798,3425809914,0.0,-2.5871358968422
2261895798,2149464820,0.0,-3.5672072250601023
2261895798,2007279414,0.0,-2.24703763757117
2261895798,952519340,0.0,-15.890732278819009
2261895798,1269035551,0.0,-3.671771837076297
2261895798,1203717384,0.0,-3.003776562786453
2269787345,18501982,0.0,-2.1427115007833777
2269787345,682323256,0.0,-2.142713321747972
2269787345,1401833782,0.0,-2.1427152294251663
2269787345,3582502118,0.0,-2.142715055999967
2269787345,1362859239,0.0,-2.1427139287361703
2269787345,2965640468,0.0,-2.142714535724368
2271075773,615678881,0.0,-2.1427083555145
2271075773,3819085498,0.0,-2.142714512109081
2271075773,324417384,0.0,-2.1427103499042937
2271075773,3023811405,0.0,-2.1427121708688883
2271075773,1830060678,0.0,-2.1427085289396994
2271075773,1710578736,0.0,-2.142713991833483
2271075773,901955315,0.0,-2.142714512109081
2271075773,437343561,0.0,-2.1427143386838816
2272113940,3823594890,0.0,-2.1427125050743774
2272113940,2211704221,0.0,-2.142711984798779
2272113940,1503963154,0.0,-2.142689786373246
2272113940,798498472,0.0,-3.6650079946736165
2272113940,773396729,0.0,-2.142712678499577
2272113940,1644685632,0.0,-2.1427131120625758
2275330810,339349606,0.0,-2.142701292796704
2275330810,2489566262,0.0,-2.142700772521106
2275330810,1089038689,0.0,-2.1427031137612986
2275330810,2390211327,0.0,-2.1426979110053144
2275330810,2654299339,0.0,-2.1427034606116977
2275330810,1191393757,0.0,-2.213161756608225
2275600529,2630531806,0.0,-2.1426776494958366
2275600529,1702401336,0.0,-2.1426915235117945
2275600529,2704261655,0.0,-3.216118757231519
2275600529,339707038,0.0,-2.142652242704113
2275600529,3508551200,0.0,-2.142690049397599
2275600529,2433009129,0.0,-2.1426919570747933
2278416805,3141276367,0.0,-2.1426989685665383
2278416805,2462996142,0.0,-3.6650029560005515
2278416805,1032588622,0.0,-2.142709374078507
2278416805,158697564,0.0,-3.6649990539335633
2278416805,2156430059,0.0,-3.6649996609217617
2278416805,1926291871,0.0,-3.6650053839533445
2278416805,3462394391,0.0,-2.1427068594131145
2278416805,2497500261,0.0,-3.6650027825753524
2278416805,409257405,0.0,-2.142709027228108
2278416805,600889378,0.0,-3.665002609150153
2278416805,3132828624,0.0,-2.1427080733895107
2287508577,2630105655,0.0,-2.142703553075108
2287508577,3254991059,0.0,-2.1883644845255166
2287508577,806826749,0.0,-2.142699130732521
2287508577,2501620729,0.0,-2.1426986104569226
2287508577,1599394211,0.0,-2.142683956027567
2287508577,2637354369,0.0,-2.1426999111459186
2287508577,713755727,0.0,-2.142698523744323
2287508577,4181789141,0.0,-2.142686904255958
2288466976,3276213471,0.0,-4.710947673881733
2288466976,263253434,0.0,-2.1466848958789972
2288466976,2423655062,0.0,-2.1427131943292563
2288466976,1600413013,0.0,-13.36891918362722
2288466976,955398943,0.0,-19.986607657573202
2288466976,1926323783,0.0,-2.2594196368364416
2291127237,894275857,0.0,-2.142711038015884
2291127237,3453000167,0.0,-2.1427112114410836
2291127237,3023183095,0.0,-2.142711471578883
2291127237,4001520079,0.0,-2.142709650614288
2291127237,3915393281,0.0,-2.1427068758110965
2291127237,3664054999,0.0,-2.142710691165485
2291127237,2844548954,0.0,-2.1426986381141213
2294227413,3728974729,0.0,-2.1426769877365532
2294227413,3632072502,0.0,-2.257446029625533
2294227413,955398943,0.0,-19.033323763782587
2294227413,1390707377,0.0,-3.947256737010613
2294227413,2529072432,0.0,-14.346168214717206
2294227413,1532377761,0.0,-5.62917614983178
2295604395,952519340,0.0,-17.40536642145102
2295604395,2149464820,0.0,-3.566387856959002
2295604395,1269035551,0.0,-3.6707259469588234
2295604395,1076364848,0.0,-14.45088055977979
2295604395,2418142030,0.0,-2.6629033184766895
2295604395,3849306291,0.0,-5.108519192971251
2295604395,2007279414,0.0,-2.246792376465892
2296487275,4089322861,0.0,-2.170460935746647
2296487275,1641469484,0.0,-2.142713961243295
2296487275,9032213,0.0,-2.1427127472668985
2296487275,3657281130,0.0,-2.1427128339794983
2296487275,4256067371,0.0,-2.1427113598653027
2296487275,2824096896,0.0,-2.223163165443595
2300457037,4063445788,0.0,-2.142709170513562
2300457037,1105599539,0.0,-2.1427080432497654
2300457037,2489007829,0.0,-2.142711078190756
2300457037,2006801563,0.0,-2.142710471202558
2301083010,2073609284,0.0,-7.1302291537502835
2301083010,2007279414,0.0,-2.1425628980255156
2301083010,3849306291,0.0,-4.483451229853389
2301083010,3950589515,0.0,-3.20796181839116
2301083010,268233790,0.0,-3.3124836994427342
2301083010,952519340,0.0,-13.311856807676367
2301837429,97217712,0.0,-4.056775426700324
2301837429,1517264651,0.0,-2.1426855192217413
2301837429,388489337,0.0,-2.142700260363697
2301837429,1374408115,0.0,-2.142698439399102
2301837429,353933726,0.0,-5.146341114901089
2301837429,2806565970,0.0,-3.2597316592508494
2301837429,939291841,0.0,-3.1657463193523734
2304075585,3978621008,0.0,-2.14270327075415
2304075585,4003935165,0.0,-2.1427140231165174
2304075585,1273343996,0.0,-2.1427069126833387
2304075585,3767783225,0.0,-2.1427136762661183
2304075585,2955785263,0.0,-2.1427125490023218
2304075585,198142635,0.0,-2.142711508451125
2304075585,1797444718,0.0,-2.142711681876324
2313021179,40477420,0.0,-2.218614294463728
2313021179,3617812300,0.0,-2.2943284064650307
2313021179,1741634425,0.0,-2.21883615926834
2313021179,3123256869,0.0,-2.294331267980822
2313021179,3211591366,0.0,-2.142692449335621
2313021179,892230242,0.0,-2.218496217711095
2317630684,2803195749,0.0,-3.337023807128156
2317630684,4142633382,0.0,-2.1426935106842837
2317630684,1430108025,0.0,-2.142699060290667
2317630684,3779243813,0.0,-2.14269125615669
2317630684,2889060532,0.0,-2.142676688439934
2317630684,3469813488,0.0,-2.142695331648878
2318198315,1181196255,0.0,-2.142720029901186
2318198315,1565715575,0.0,-2.142739366810928
2318198315,249691528,0.0,-3.665009623043643
2318198315,688431737,0.0,-2.1427136131688056
2318198315,4052965084,0.0,-2.1427140467318044
2318198315,409259074,0.0,-2.1427220242909804
2318415276,1206970605,0.0,-2.1427084780368544
2318415276,3475665953,0.0,-2.1427079577612558
2318415276,921723192,0.0,-2.1427084780368544
2318415276,89301529,0.0,-2.14270657035966
2318415276,985587043,0.0,-3.665007609565282
2318415276,2509151803,0.0,-2.142717842997626
2320854059,1231257462,0.0,-3.664972081176279
2320854059,3181096775,0.0,-2.142713791282328
2320854059,2660476047,0.0,-2.142710582916138
2320854059,4132560230,0.0,-3.664991331373421
2320854059,2971102319,0.0,-3.6650228080471265
2320854059,947107369,0.0,-3.6650024305861875
2322320168,3563682200,0.0,-2.1427040008767473
2322320168,880342205,0.0,-2.1427092903453313
2322320168,1092379167,0.0,-2.1427131056997197
2322320168,2288198297,0.0,-2.1427109378847264
2322320168,1906222874,0.0,-2.1427132791249193
2329665147,254906524,0.0,-2.1426944613474874
2329665147,2981167077,0.0,-2.1427053004224548
2329665147,3701432790,0.0,-2.142709549339842
2329665147,1255642490,0.0,-2.1427070346744492
2329665147,3667020724,0.0,-2.142709722765041
2329665147,1850381877,0.0,-2.963051552172029
2329665147,444760681,0.0,-2.1427096360524414
2336501033,1699259166,0.0,-2.1427159335650976
2336501033,2541362268,0.0,-3.665005353282355
2336501033,771109311,0.0,-2.1427137657501043
2336501033,4052582264,0.0,-2.142741427069421
2336501033,2099198850,0.0,-2.1427243446872724
2336501033,3997076581,0.0,-2.1427175811044927
2337182196,2092874032,0.0,-2.1427110412377126
2337182196,2943640347,0.0,-2.1427064454699263
2337182196,2140131407,0.0,-2.142712948914907
2337182196,1645204489,0.0,-2.1771992674241805
2337182196,3198700718,0.0,-2.142711561513311
2337182196,2779241460,0.0,-2.142720839761483
2340910122,3126297081,0.0,-2.142686868561371
2340910122,2539102419,0.0,-2.1426889496637647
2340910122,1133385189,0.0,-5.286971294349183
2340910122,2045413792,0.0,-2.142690690242271
2340910122,3220524120,0.0,-2.1426873888369693
2340910122,1772087537,0.0,-2.142685567872375
2340910122,1850381877,0.0,-2.3446570562151132
2340910122,175799995,0.0,-2.1426853944471755
2340910122,4255728535,0.0,-2.1426883426755667
2343176131,639120581,0.0,-3.6649972995305142
2343176131,2919758612,0.0,-3.664982731813758
2343176131,2895178379,0.0,-3.6995620967222687
2343176131,1645204489,0.0,-3.6995754504626284
2343176131,2251454797,0.0,-3.66499868693211
2343176131,2779241460,0.0,-3.6650081386054816
2343731867,1488068589,0.0,-11.61041351962685
2343731867,2645301517,0.0,-4.074532050916179
2343731867,559618821,0.0,-5.165021892694972
2343731867,232148793,0.0,-2.14269493157469
2346084629,771676713,0.0,-9.003396643825798
2346084629,1361307272,0.0,-4.288653386163401
2346084629,2209057061,0.0,-2.1426935235372313
2346084629,2529072432,0.0,-14.348542660175038
2346084629,2522610844,0.0,-2.1426907487340396
2346084629,1556475107,0.0,-2.1427063097215604
2346084629,3921130037,0.0,-2.142702975210603
2357605380,1071582440,0.0,-2.3703823897840084
2357605380,3309338938,0.0,-2.1427048693076363
2357605380,1203717384,0.0,-3.9956597905343463
2357605380,2149464820,0.0,-4.3109519107606715
2357605380,1151525474,0.0,-2.6763733331204
2357605380,2007279414,0.0,-2.3704131257452965
2357605380,2335863954,0.0,-2.142705389583235
2357605380,1902753965,0.0,-3.5405556823020126
2361587577,1609864127,0.0,-2.1426985381445665
2361587577,1064676677,0.0,-2.1427018332233567
2361587577,2164122730,0.0,-2.1427022667863556
2361587577,45299662,0.0,-2.142705041589547
2361587577,3037717443,0.0,-2.1426922948373854
2361587577,601724573,0.0,-2.14270400103835
2362718183,2445964998,0.0,-3.1013182697815678
